Row Id,Row Id.,zipconvert_2,zipconvert_3,zipconvert_4,zipconvert_5,homeowner,NUMCHLD,INCOME,gender,WEALTH,HV,Icmed,Icavg,IC15,NUMPROM,RAMNTALL,MAXRAMNT,LASTGIFT,totalmonths,TIMELAG,AVGGIFT,TARGET_B,TARGET_D
2458,18248,0,0,0,1,1,1.0,4.0,1,4.0,452.0,247.0,293.0,26.0,90.0,196.0,10.0,10.0,23.0,1.0,5.9393939389999995,0.0,0.0
2459,18249,0,0,0,1,1,2.0,5.0,0,8.0,435.0,227.0,241.0,37.0,21.0,30.0,20.0,20.0,32.0,5.0,15.0,1.0,15.0
2460,18260,1,0,0,0,1,1.0,5.0,1,4.0,608.0,301.0,326.0,18.0,76.0,131.75,5.0,3.0,30.0,5.0,2.439814815,1.0,2.0
2461,18288,0,0,0,1,1,1.0,3.0,1,8.0,1615.0,356.0,403.0,19.0,20.0,20.0,15.0,15.0,31.0,9.0,10.0,0.0,0.0
2462,18314,0,0,0,1,1,1.0,2.0,1,2.0,1570.0,288.0,379.0,26.0,73.0,159.0,12.0,10.0,29.0,18.0,9.9375,0.0,0.0
2463,18323,0,0,0,1,1,1.0,4.0,1,6.0,989.0,297.0,345.0,22.0,76.0,370.0,16.0,10.0,28.0,7.0,10.0,0.0,0.0
2464,18324,0,0,1,0,0,1.0,2.0,1,0.0,377.0,173.0,245.0,42.0,72.0,111.0,10.0,5.0,37.0,3.0,5.55,0.0,0.0
2465,18356,1,0,0,0,1,1.0,4.0,1,8.0,783.0,293.0,347.0,8.0,15.0,15.0,15.0,15.0,37.0,5.0,15.0,1.0,15.0
2466,18366,0,0,1,0,1,1.0,7.0,1,8.0,3646.0,897.0,973.0,3.0,24.0,29.0,10.0,6.0,29.0,4.0,5.8,1.0,5.0
2467,18367,0,0,1,0,1,1.0,5.0,1,6.0,826.0,424.0,492.0,4.0,61.0,112.0,21.0,21.0,36.0,8.0,10.18181818,0.0,0.0
2468,18372,0,0,0,1,1,1.0,7.0,1,8.0,3413.0,509.0,604.0,8.0,23.0,45.0,25.0,25.0,35.0,5.0,22.5,0.0,0.0
2469,18390,0,0,1,0,1,1.0,4.0,0,7.0,498.0,335.0,368.0,13.0,45.0,74.0,10.0,5.0,32.0,9.0,5.285714286,1.0,5.0
2470,18395,0,0,0,1,1,1.0,6.0,0,8.0,3560.0,673.0,711.0,3.0,24.0,51.0,20.0,20.0,34.0,1.0,12.75,0.0,0.0
2471,18400,0,0,0,1,1,1.0,5.0,1,8.0,1525.0,468.0,601.0,11.0,35.0,45.0,5.0,5.0,28.0,3.0,5.0,0.0,0.0
2472,18411,0,1,0,0,1,1.0,5.0,0,9.0,1598.0,659.0,738.0,3.0,45.0,102.0,24.0,24.0,33.0,18.0,14.57142857,0.0,0.0
2473,18419,1,0,0,0,1,1.0,5.0,0,7.0,849.0,363.0,402.0,4.0,50.0,147.0,32.0,25.0,28.0,5.0,24.5,0.0,0.0
2474,18421,0,1,0,0,1,1.0,5.0,0,9.0,1228.0,497.0,583.0,2.0,70.0,160.0,30.0,30.0,31.0,23.0,16.0,0.0,0.0
2475,18430,0,1,0,0,1,1.0,4.0,1,0.0,231.0,198.0,226.0,15.0,43.0,63.0,7.0,5.0,28.0,8.0,3.15,1.0,5.0
2476,18440,0,0,0,1,1,1.0,4.0,1,3.0,1581.0,321.0,369.0,11.0,45.0,76.0,15.0,15.0,32.0,1.0,9.5,1.0,15.0
2477,18448,0,0,1,0,1,1.0,2.0,0,8.0,250.0,200.0,237.0,34.0,23.0,27.0,15.0,5.0,33.0,2.0,6.75,0.0,0.0
2478,18454,0,1,0,0,1,1.0,5.0,0,6.0,849.0,407.0,417.0,0.0,63.0,84.0,8.0,4.0,28.0,23.0,5.6,0.0,0.0
2479,18456,0,0,0,1,1,1.0,5.0,0,8.0,736.0,253.0,284.0,30.0,31.0,125.0,25.0,25.0,35.0,5.0,25.0,1.0,25.0
2480,18459,0,0,1,0,1,1.0,5.0,1,8.0,667.0,345.0,387.0,15.0,26.0,40.0,15.0,15.0,28.0,8.0,13.33333333,1.0,21.0
2481,18465,1,0,0,0,1,1.0,4.0,1,8.0,1173.0,455.0,544.0,10.0,56.0,53.0,6.0,2.0,30.0,8.0,3.117647059,1.0,2.0
2482,18470,0,0,1,0,1,1.0,1.0,0,1.0,407.0,198.0,230.0,39.0,38.0,70.0,25.0,25.0,37.0,15.0,23.33333333,0.0,0.0
2483,18473,0,1,0,0,0,1.0,4.0,0,1.0,350.0,252.0,311.0,25.0,80.0,181.0,17.0,15.0,34.0,8.0,10.05555556,1.0,15.0
2484,18476,1,0,0,0,1,1.0,5.0,0,8.0,2621.0,945.0,980.0,3.0,21.0,36.0,21.0,21.0,30.0,7.0,18.0,1.0,10.0
2485,18500,0,1,0,0,1,2.0,7.0,0,9.0,880.0,585.0,669.0,0.0,43.0,128.0,20.0,20.0,28.0,2.0,14.22222222,1.0,10.0
2486,18507,1,0,0,0,1,1.0,5.0,0,8.0,705.0,432.0,475.0,3.0,27.0,47.0,15.0,15.0,30.0,6.0,9.4,1.0,5.0
2487,18508,0,0,0,1,1,1.0,1.0,1,7.0,3110.0,396.0,515.0,13.0,60.0,170.0,15.0,11.0,37.0,8.0,7.727272727000001,0.0,0.0
2488,18511,1,0,0,0,1,1.0,5.0,1,8.0,823.0,379.0,411.0,8.0,14.0,15.0,15.0,15.0,32.0,5.0,15.0,1.0,15.0
2489,18512,0,0,0,1,1,1.0,4.0,0,7.0,1063.0,416.0,479.0,22.0,70.0,142.0,10.0,9.0,30.0,25.0,6.173913044,0.0,0.0
2490,18519,0,0,0,1,0,1.0,2.0,1,5.0,1838.0,393.0,431.0,14.0,60.0,157.0,18.0,15.0,27.0,3.0,7.476190476,0.0,0.0
2491,18520,0,1,0,0,1,1.0,7.0,0,8.0,775.0,348.0,371.0,10.0,22.0,50.0,25.0,25.0,33.0,3.0,25.0,0.0,0.0
2492,18523,0,0,0,1,0,1.0,2.0,0,8.0,652.0,225.0,289.0,29.0,23.0,26.0,16.0,16.0,30.0,7.0,13.0,1.0,25.0
2493,18535,0,0,1,0,0,1.0,5.0,0,8.0,1243.0,504.0,590.0,4.0,27.0,28.0,10.0,8.0,31.0,8.0,7.0,1.0,12.0
2494,18541,0,0,0,1,1,1.0,5.0,0,4.0,1927.0,385.0,400.0,10.0,70.0,97.0,6.0,5.0,30.0,11.0,4.619047619,1.0,5.0
2495,18544,1,0,0,0,1,1.0,7.0,1,8.0,1210.0,357.0,438.0,11.0,22.0,26.0,16.0,16.0,37.0,11.0,13.0,1.0,20.0
2496,18549,0,0,0,1,1,1.0,2.0,1,5.0,0.0,0.0,0.0,0.0,113.0,268.0,35.0,15.0,30.0,2.0,14.10526316,0.0,0.0
2497,18553,0,0,0,1,1,1.0,3.0,0,9.0,3686.0,828.0,903.0,1.0,75.0,299.0,15.0,14.0,31.0,19.0,11.5,0.0,0.0
2498,18568,0,0,1,0,1,1.0,7.0,1,7.0,759.0,447.0,468.0,1.0,73.0,126.0,7.0,6.0,30.0,12.0,4.5,0.0,0.0
2499,18569,0,0,0,1,1,1.0,4.0,1,7.0,1008.0,446.0,481.0,19.0,64.0,76.01,10.0,6.0,32.0,5.0,6.334166667000001,0.0,0.0
2500,18570,1,0,0,0,1,1.0,6.0,0,3.0,1512.0,315.0,405.0,25.0,48.0,68.0,25.0,25.0,36.0,12.0,13.6,0.0,0.0
2501,18576,0,0,0,1,1,1.0,4.0,0,8.0,1940.0,266.0,308.0,17.0,33.0,93.0,8.0,8.0,30.0,2.0,6.2,0.0,0.0
2502,18579,1,0,0,0,1,2.0,5.0,1,4.0,547.0,289.0,324.0,18.0,55.0,74.0,15.0,12.0,31.0,3.0,9.25,1.0,11.0
2503,18590,0,0,0,1,1,1.0,4.0,1,3.0,462.0,270.0,307.0,21.0,95.0,2200.0,100.0,39.0,19.0,62.0,26.82926829,1.0,47.0
2504,18592,0,0,0,1,0,1.0,5.0,1,8.0,3901.0,623.0,701.0,7.0,20.0,30.0,20.0,20.0,31.0,6.0,15.0,0.0,0.0
2505,18604,1,0,0,0,1,1.0,3.0,0,6.0,1110.0,353.0,405.0,7.0,64.0,350.0,100.0,100.0,21.0,11.0,31.81818182,1.0,50.0
2506,18608,0,0,0,1,1,1.0,5.0,0,8.0,1146.0,372.0,505.0,14.0,45.0,105.0,10.0,5.0,30.0,8.0,7.5,1.0,10.0
2507,18615,0,0,1,0,1,2.0,7.0,1,9.0,3460.0,1080.0,1035.0,1.0,53.0,105.0,15.0,12.0,37.0,1.0,11.66666667,0.0,0.0
2508,18617,0,1,0,0,1,1.0,7.0,1,8.0,1592.0,682.0,724.0,3.0,46.0,89.0,30.0,19.0,34.0,11.0,22.25,1.0,20.0
2509,18618,0,1,0,0,1,1.0,2.0,1,8.0,385.0,303.0,326.0,14.0,49.0,66.0,30.0,30.0,30.0,13.0,9.428571429,0.0,0.0
2510,18623,1,0,0,0,1,1.0,4.0,0,8.0,878.0,280.0,333.0,15.0,56.0,75.0,5.0,5.0,28.0,3.0,5.0,0.0,0.0
2511,18624,0,1,0,0,0,1.0,7.0,1,8.0,1303.0,524.0,598.0,5.0,43.0,131.0,21.0,20.0,37.0,1.0,18.71428571,0.0,0.0
2512,18651,0,0,0,1,1,1.0,7.0,1,9.0,1597.0,520.0,556.0,3.0,61.0,212.0,16.0,15.0,31.0,4.0,11.77777778,0.0,0.0
2513,18670,0,1,0,0,1,1.0,5.0,1,8.0,475.0,403.0,414.0,8.0,24.0,55.0,15.0,15.0,32.0,2.0,11.0,0.0,0.0
2514,18672,0,1,0,0,1,1.0,5.0,1,7.0,490.0,347.0,367.0,11.0,57.0,94.0,20.0,20.0,31.0,5.0,7.230769231,0.0,0.0
2515,18681,0,1,0,0,0,1.0,1.0,1,8.0,343.0,237.0,273.0,35.0,69.0,80.0,6.0,6.0,30.0,7.0,4.444444444,1.0,5.0
2516,18685,0,1,0,0,1,1.0,4.0,1,8.0,740.0,466.0,481.0,7.0,29.0,71.0,16.0,15.0,37.0,3.0,14.2,1.0,15.0
2517,18686,0,0,1,0,0,1.0,1.0,1,7.0,904.0,506.0,457.0,3.0,49.0,81.0,27.0,27.0,37.0,7.0,20.25,0.0,0.0
2518,18687,0,0,0,1,0,1.0,1.0,1,5.0,2938.0,455.0,517.0,7.0,37.0,71.0,11.0,10.0,29.0,4.0,8.875,1.0,50.0
2519,18693,0,0,1,0,1,1.0,4.0,0,5.0,805.0,399.0,461.0,4.0,80.0,100.75,5.0,3.0,28.0,13.0,2.583333333,1.0,3.0
2520,18700,1,0,0,0,1,1.0,3.0,0,8.0,610.0,336.0,381.0,6.0,36.0,46.0,12.0,11.0,30.0,16.0,7.666666667,0.0,0.0
2521,18728,0,0,1,0,1,1.0,4.0,0,4.0,606.0,300.0,413.0,22.0,58.0,120.0,13.0,13.0,32.0,21.0,10.90909091,0.0,0.0
2522,18741,1,0,0,0,0,1.0,4.0,1,8.0,1013.0,318.0,372.0,6.0,24.0,28.0,10.0,8.0,29.0,4.0,7.0,1.0,7.0
2523,18748,0,0,0,1,1,1.0,4.0,1,2.0,621.0,215.0,242.0,21.0,81.0,282.0,25.0,24.0,28.0,3.0,14.1,1.0,25.0
2524,18750,0,1,0,0,0,1.0,5.0,0,5.0,409.0,315.0,386.0,16.0,63.0,68.0,6.0,5.0,30.0,14.0,4.0,1.0,10.0
2525,18756,0,0,1,0,1,1.0,3.0,0,8.0,438.0,323.0,360.0,16.0,78.0,223.0,15.0,12.0,28.0,14.0,9.695652174,1.0,15.0
2526,18758,0,0,1,0,1,1.0,4.0,1,7.0,1989.0,509.0,589.0,0.0,64.0,116.0,16.0,15.0,37.0,14.0,11.6,0.0,0.0
2527,18763,0,0,0,1,1,1.0,5.0,1,8.0,1909.0,624.0,680.0,1.0,44.0,95.0,50.0,25.0,30.0,15.0,19.0,0.0,0.0
2528,18765,1,0,0,0,1,1.0,4.0,0,6.0,898.0,313.0,386.0,18.0,79.0,177.0,10.0,10.0,32.0,5.0,7.375,0.0,0.0
2529,18768,1,0,0,0,1,1.0,5.0,0,8.0,1086.0,475.0,530.0,10.0,55.0,124.0,21.0,17.0,34.0,16.0,13.77777778,1.0,25.0
2530,18769,0,1,0,0,0,1.0,5.0,0,8.0,906.0,444.0,502.0,4.0,59.0,75.0,7.0,7.0,30.0,7.0,4.6875,1.0,5.0
2531,18778,0,1,0,0,1,1.0,4.0,1,1.0,720.0,340.0,362.0,17.0,69.0,121.0,5.0,3.0,37.0,3.0,2.813953488,0.0,0.0
2532,18783,0,1,0,0,0,1.0,3.0,0,8.0,753.0,404.0,368.0,21.0,21.0,20.0,15.0,15.0,35.0,7.0,10.0,0.0,0.0
2533,18801,1,0,0,0,1,1.0,2.0,0,5.0,474.0,278.0,292.0,30.0,67.0,249.0,16.0,10.0,29.0,4.0,11.31818182,0.0,0.0
2534,18805,1,0,0,0,0,1.0,4.0,0,8.0,2045.0,312.0,450.0,22.0,15.0,20.0,20.0,20.0,37.0,5.0,20.0,0.0,0.0
2535,18813,0,1,0,0,1,2.0,3.0,1,8.0,392.0,129.0,189.0,56.0,23.0,65.0,25.0,25.0,28.0,9.0,21.66666667,0.0,0.0
2536,18817,1,0,0,0,1,1.0,3.0,1,4.0,870.0,299.0,346.0,11.0,41.0,61.0,20.0,15.0,29.0,11.0,12.2,1.0,10.0
2537,18822,1,0,0,0,1,1.0,4.0,1,8.0,1371.0,626.0,629.0,0.0,27.0,92.0,27.0,20.0,34.0,4.0,23.0,0.0,0.0
2538,18823,1,0,0,0,1,1.0,2.0,0,8.0,603.0,297.0,343.0,14.0,58.0,71.0,15.0,15.0,37.0,6.0,8.875,0.0,0.0
2539,18834,0,0,0,1,1,1.0,2.0,1,8.0,1300.0,261.0,325.0,18.0,33.0,66.0,15.0,15.0,28.0,7.0,11.0,0.0,0.0
2540,18838,0,0,0,1,1,1.0,7.0,0,9.0,5101.0,1299.0,1158.0,1.0,70.0,103.07,16.0,15.0,34.0,5.0,7.362142857,0.0,0.0
2541,18854,0,0,0,1,0,1.0,7.0,1,7.0,801.0,338.0,427.0,8.0,56.0,109.0,11.0,10.0,31.0,9.0,6.4117647060000005,1.0,7.0
2542,18867,0,0,0,1,1,1.0,6.0,1,8.0,1393.0,319.0,392.0,15.0,32.0,36.0,20.0,20.0,37.0,3.0,12.0,0.0,0.0
2543,18869,1,0,0,0,0,1.0,6.0,1,9.0,1314.0,548.0,578.0,6.0,40.0,104.0,20.0,18.0,29.0,4.0,14.85714286,0.0,0.0
2544,18872,0,0,1,0,1,1.0,4.0,1,8.0,422.0,192.0,256.0,40.0,69.0,61.0,6.0,6.0,31.0,14.0,3.210526316,1.0,3.0
2545,18894,0,0,1,0,1,1.0,5.0,0,8.0,1518.0,585.0,572.0,0.0,25.0,65.0,20.0,20.0,30.0,4.0,13.0,1.0,15.0
2546,18897,0,0,0,0,1,1.0,4.0,0,1.0,1273.0,380.0,426.0,10.0,44.0,104.0,11.0,11.0,29.0,10.0,8.666666667000001,0.0,0.0
2547,18899,0,0,1,0,1,1.0,4.0,1,8.0,1205.0,510.0,588.0,2.0,27.0,72.0,40.0,22.0,33.0,5.0,24.0,0.0,0.0
2548,18903,0,1,0,0,1,1.0,2.0,0,4.0,526.0,184.0,246.0,39.0,51.0,71.0,7.0,7.0,19.0,5.0,5.916666667,1.0,8.0
2549,18905,1,0,0,0,1,1.0,6.0,0,1.0,521.0,259.0,291.0,25.0,77.0,199.0,15.0,12.0,34.0,5.0,9.95,1.0,10.0
2550,18907,1,0,0,0,1,1.0,2.0,1,8.0,1062.0,382.0,478.0,7.0,35.0,49.0,8.0,6.0,30.0,3.0,4.9,1.0,5.0
2551,18911,1,0,0,0,1,1.0,4.0,0,8.0,746.0,368.0,399.0,14.0,57.0,70.0,5.0,5.0,31.0,3.0,5.0,0.0,0.0
2552,18916,0,0,1,0,1,1.0,4.0,1,8.0,569.0,315.0,329.0,16.0,40.0,130.0,20.0,10.0,36.0,2.0,13.0,1.0,14.0
2553,18932,1,0,0,0,0,1.0,2.0,1,4.0,764.0,308.0,382.0,9.0,69.0,757.0,50.0,50.0,29.0,4.0,19.41025641,0.0,0.0
2554,18969,0,0,0,1,1,1.0,5.0,0,6.0,2856.0,456.0,522.0,8.0,63.0,175.0,25.0,25.0,28.0,3.0,12.5,0.0,0.0
2555,18971,0,1,0,0,1,1.0,2.0,0,8.0,852.0,441.0,469.0,7.0,63.0,64.0,10.0,10.0,31.0,14.0,4.266666667,1.0,10.0
2556,18978,0,0,0,1,1,1.0,6.0,0,8.0,2823.0,643.0,728.0,4.0,24.0,35.0,15.0,15.0,34.0,5.0,11.66666667,1.0,10.0
2557,18989,0,0,0,1,0,1.0,2.0,1,8.0,1746.0,294.0,359.0,21.0,23.0,41.0,10.0,6.0,30.0,5.0,8.2,0.0,0.0
2558,18991,0,1,0,0,1,1.0,5.0,1,1.0,371.0,234.0,295.0,32.0,47.0,55.0,10.0,7.0,31.0,16.0,6.1111111110000005,1.0,9.0
2559,18992,0,0,0,1,0,1.0,1.0,0,6.0,4127.0,701.0,797.0,4.0,66.0,188.0,15.0,10.0,31.0,4.0,10.44444444,1.0,10.0
2560,18999,0,0,1,0,1,1.0,7.0,1,7.0,672.0,423.0,480.0,4.0,94.0,221.09,15.0,10.0,33.0,6.0,8.8436,0.0,0.0
2561,19016,0,0,0,1,1,1.0,4.0,1,4.0,940.0,355.0,384.0,10.0,42.0,57.0,15.0,15.0,31.0,19.0,9.5,1.0,13.0
2562,19024,0,0,1,0,1,1.0,2.0,0,6.0,441.0,340.0,381.0,13.0,58.0,67.0,7.0,5.0,31.0,4.0,4.785714286,1.0,20.0
2563,19032,1,0,0,0,1,1.0,2.0,0,1.0,455.0,194.0,215.0,18.0,69.0,94.0,10.0,3.0,28.0,20.0,3.357142857,1.0,5.0
2564,19036,0,0,1,0,1,2.0,5.0,1,8.0,1259.0,660.0,663.0,0.0,22.0,20.0,15.0,15.0,37.0,8.0,10.0,0.0,0.0
2565,19048,0,0,0,1,0,1.0,1.0,1,3.0,2356.0,318.0,376.0,25.0,78.0,265.0,20.0,20.0,31.0,3.0,10.6,1.0,10.0
2566,19053,0,0,0,1,1,1.0,1.0,1,8.0,626.0,383.0,404.0,7.0,64.0,111.0,7.0,4.0,31.0,5.0,4.826086957,1.0,5.0
2567,19061,1,0,0,0,1,1.0,3.0,1,8.0,610.0,310.0,359.0,17.0,64.0,105.0,15.0,10.0,30.0,6.0,8.076923077,0.0,0.0
2568,19067,0,0,0,1,1,1.0,4.0,1,1.0,1110.0,368.0,409.0,17.0,53.0,71.0,15.0,15.0,34.0,4.0,8.875,0.0,0.0
2569,19069,1,0,0,0,1,1.0,5.0,1,8.0,456.0,281.0,323.0,4.0,47.0,47.0,10.0,10.0,28.0,2.0,5.875,0.0,0.0
2570,19072,0,1,0,0,0,4.0,4.0,0,7.0,1060.0,508.0,550.0,0.0,36.0,60.0,7.0,5.0,29.0,4.0,5.0,0.0,0.0
2571,19080,0,0,0,1,0,1.0,2.0,1,8.0,3206.0,430.0,523.0,9.0,26.0,33.0,11.0,10.0,34.0,7.0,8.25,1.0,20.0
2572,19083,0,0,1,0,1,1.0,6.0,1,8.0,824.0,471.0,516.0,0.0,16.0,20.0,20.0,20.0,37.0,5.0,20.0,0.0,0.0
2573,19085,0,1,0,0,1,1.0,4.0,1,2.0,637.0,231.0,277.0,25.0,57.0,86.0,16.0,16.0,34.0,25.0,12.28571429,0.0,0.0
2574,19088,0,0,0,1,1,1.0,2.0,1,9.0,452.0,234.0,243.0,30.0,62.0,113.0,15.0,12.0,33.0,3.0,10.27272727,1.0,13.0
2575,19089,0,1,0,0,1,1.0,4.0,0,8.0,731.0,268.0,324.0,26.0,31.0,40.5,15.0,7.5,36.0,5.0,10.125,0.0,0.0
2576,19090,0,1,0,0,1,1.0,3.0,0,1.0,561.0,296.0,369.0,20.0,89.0,121.0,10.0,10.0,28.0,3.0,6.368421053,1.0,10.0
2577,19095,0,0,1,0,1,1.0,5.0,0,8.0,914.0,467.0,518.0,10.0,62.0,217.0,20.0,20.0,31.0,27.0,13.5625,0.0,0.0
2578,19104,0,1,0,0,1,1.0,5.0,0,8.0,673.0,297.0,321.0,10.0,30.0,90.0,35.0,35.0,35.0,9.0,30.0,1.0,50.0
2579,19106,0,0,0,1,1,1.0,4.0,1,8.0,4978.0,664.0,770.0,0.0,24.0,26.0,16.0,16.0,36.0,11.0,13.0,1.0,16.0
2580,19112,1,0,0,0,1,1.0,5.0,1,8.0,641.0,306.0,354.0,20.0,20.0,35.0,35.0,35.0,37.0,5.0,35.0,0.0,0.0
2581,19113,0,0,1,0,1,1.0,7.0,0,8.0,744.0,404.0,412.0,12.0,69.0,208.0,20.0,15.0,37.0,15.0,13.0,0.0,0.0
2582,19130,0,0,0,1,1,1.0,4.0,0,8.0,643.0,355.0,384.0,10.0,43.0,118.0,20.0,10.0,18.0,3.0,13.11111111,1.0,13.0
2583,19132,0,0,0,1,0,1.0,3.0,1,8.0,477.0,208.0,269.0,30.0,42.0,61.0,10.0,10.0,30.0,9.0,7.625,1.0,9.0
2584,19156,1,0,0,0,1,1.0,4.0,1,5.0,1622.0,370.0,465.0,18.0,70.0,99.0,7.0,6.0,31.0,15.0,4.95,1.0,4.0
2585,19162,0,0,1,0,1,1.0,4.0,0,2.0,524.0,234.0,305.0,31.0,76.0,162.0,14.0,12.0,36.0,5.0,9.529411765,0.0,0.0
2586,19164,0,0,0,1,0,1.0,4.0,1,8.0,1306.0,449.0,460.0,7.0,55.0,110.0,15.0,10.0,28.0,19.0,9.166666667000001,1.0,11.0
2587,19169,0,1,0,0,1,1.0,4.0,1,2.0,430.0,279.0,315.0,18.0,77.0,143.0,15.0,0.0,24.0,6.0,9.533333333,1.0,10.0
2588,19186,0,1,0,0,0,1.0,2.0,1,8.0,612.0,415.0,399.0,10.0,58.0,84.0,6.0,6.0,35.0,5.0,5.25,1.0,6.0
2589,19187,0,0,1,0,1,1.0,4.0,1,7.0,534.0,286.0,356.0,19.0,59.0,184.0,11.0,9.0,31.0,4.0,7.076923077000001,1.0,5.0
2590,19233,0,0,1,0,0,1.0,2.0,1,8.0,528.0,279.0,350.0,7.0,36.0,40.0,10.0,5.0,32.0,3.0,5.714285714,0.0,0.0
2591,19250,0,1,0,0,1,1.0,4.0,1,8.0,506.0,338.0,358.0,14.0,44.0,147.0,12.0,10.0,34.0,18.0,9.1875,0.0,0.0
2592,19252,1,0,0,0,1,1.0,4.0,1,8.0,0.0,0.0,0.0,0.0,46.0,66.0,20.0,10.0,28.0,3.0,6.0,1.0,1.0
2593,19253,0,0,1,0,1,1.0,4.0,1,8.0,292.0,259.0,291.0,21.0,58.0,54.0,5.0,5.0,30.0,11.0,3.6,0.0,0.0
2594,19258,0,0,1,0,1,1.0,4.0,0,5.0,627.0,340.0,369.0,20.0,59.0,149.0,15.0,12.0,28.0,3.0,9.933333333,0.0,0.0
2595,19269,0,0,0,1,0,1.0,3.0,1,1.0,1567.0,342.0,464.0,16.0,34.0,55.0,5.0,5.0,29.0,14.0,5.0,1.0,5.0
2596,19287,0,0,1,0,1,1.0,4.0,1,8.0,446.0,261.0,298.0,21.0,23.0,30.0,15.0,15.0,35.0,1.0,10.0,0.0,0.0
2597,19297,0,0,0,1,1,1.0,4.0,0,4.0,0.0,0.0,0.0,0.0,66.0,133.75,17.5,17.5,30.0,2.0,8.359375,0.0,0.0
2598,19305,0,0,1,0,1,1.0,6.0,0,0.0,693.0,225.0,284.0,29.0,87.0,131.0,8.0,5.0,34.0,4.0,3.852941177,0.0,0.0
2599,19312,1,0,0,0,1,1.0,4.0,1,8.0,840.0,394.0,433.0,8.0,40.0,50.0,10.0,9.0,35.0,19.0,8.333333332999999,0.0,0.0
2600,19313,0,1,0,0,1,4.0,7.0,0,8.0,1688.0,736.0,758.0,3.0,29.0,47.0,17.0,17.0,33.0,8.0,15.66666667,0.0,0.0
2601,19321,0,1,0,0,1,2.0,5.0,1,2.0,459.0,280.0,306.0,23.0,57.0,271.0,35.0,35.0,31.0,8.0,24.63636364,0.0,0.0
2602,19326,0,0,0,1,0,1.0,2.0,1,8.0,574.0,180.0,340.0,36.0,24.0,33.0,11.0,7.0,31.0,5.0,6.6,0.0,0.0
2603,19328,0,1,0,0,0,1.0,1.0,1,8.0,703.0,429.0,501.0,0.0,21.0,25.0,10.0,10.0,30.0,6.0,8.333333332999999,0.0,0.0
2604,19344,0,1,0,0,1,1.0,2.0,1,8.0,502.0,388.0,463.0,3.0,16.0,26.0,16.0,16.0,28.0,8.0,13.0,1.0,20.0
2605,19345,0,0,1,0,1,1.0,5.0,1,8.0,1244.0,649.0,700.0,0.0,54.0,73.0,7.0,7.0,30.0,12.0,5.214285714,1.0,5.0
2606,19353,0,0,0,1,1,1.0,5.0,0,8.0,1209.0,490.0,564.0,9.0,15.0,20.0,20.0,20.0,37.0,5.0,20.0,1.0,10.0
2607,19381,0,0,0,1,1,1.0,5.0,0,9.0,4023.0,821.0,872.0,0.0,67.0,64.0,15.0,15.0,37.0,7.0,6.4,1.0,15.0
2608,19382,0,0,1,0,1,1.0,4.0,1,0.0,384.0,170.0,226.0,46.0,73.0,99.0,7.0,5.0,31.0,8.0,4.714285714,0.0,0.0
2609,19393,0,0,1,0,1,1.0,3.0,1,8.0,303.0,240.0,281.0,43.0,30.0,35.0,10.0,10.0,31.0,8.0,7.0,1.0,7.0
2610,19407,0,0,0,1,1,1.0,6.0,0,8.0,675.0,311.0,338.0,26.0,24.0,26.0,10.0,8.0,31.0,6.0,6.5,1.0,10.0
2611,19409,1,0,0,0,1,1.0,5.0,0,8.0,445.0,254.0,286.0,26.0,17.0,25.0,25.0,25.0,37.0,5.0,25.0,0.0,0.0
2612,19412,0,1,0,0,1,1.0,2.0,1,3.0,330.0,288.0,316.0,28.0,50.0,106.0,6.0,5.0,29.0,3.0,4.608695652,1.0,5.0
2613,19413,0,0,1,0,1,1.0,4.0,1,8.0,641.0,399.0,410.0,7.0,14.0,15.0,15.0,15.0,36.0,5.0,15.0,0.0,0.0
2614,19416,0,0,0,1,0,1.0,5.0,0,2.0,1071.0,327.0,380.0,8.0,50.0,173.0,25.0,10.0,31.0,4.0,13.30769231,1.0,12.0
2615,19418,0,0,0,1,1,1.0,3.0,0,8.0,1156.0,322.0,386.0,15.0,18.0,25.0,25.0,25.0,37.0,5.0,25.0,1.0,25.0
2616,19429,0,0,1,0,0,1.0,3.0,1,8.0,985.0,459.0,513.0,11.0,26.0,66.0,13.0,9.0,30.0,2.0,8.25,1.0,8.0
2617,19445,0,0,0,1,1,1.0,7.0,0,8.0,4825.0,1050.0,1009.0,1.0,23.0,36.0,11.0,10.0,31.0,4.0,9.0,0.0,0.0
2618,19455,0,0,0,1,1,1.0,5.0,1,0.0,740.0,194.0,252.0,39.0,41.0,62.0,11.0,11.0,32.0,11.0,8.857142857000001,1.0,10.0
2619,19467,0,0,0,1,1,1.0,2.0,0,1.0,0.0,246.0,291.0,20.0,102.0,180.5,21.0,4.0,28.0,4.0,5.640625,0.0,0.0
2620,19469,0,0,0,1,1,1.0,6.0,1,9.0,2504.0,837.0,867.0,1.0,61.0,102.0,20.0,17.0,32.0,4.0,10.2,0.0,0.0
2621,19476,1,0,0,0,0,1.0,5.0,1,8.0,987.0,540.0,612.0,20.0,44.0,68.0,10.0,10.0,29.0,14.0,7.555555556,0.0,0.0
2622,19493,0,0,0,1,1,1.0,4.0,1,8.0,1076.0,257.0,289.0,29.0,27.0,47.0,15.0,15.0,37.0,0.0,6.714285714,1.0,10.0
